"project","case_id","run_id","chapter_id","repeat_index","arm_id","blind_label","output","callback_hits","setting_violations","future_leaks","review_preference","review_notes"
"纸鸢旧约","flood-marker","flood-marker-chapter-009-repeat-3","chapter-009","3","four-layer","sample-3","他把手从袖口抽出来时，掌心里还留着纸鸢竹骨的细痕。

牌棚前的人已经排成一串，旧船牌一递进去，便换出一张盖了洪印的渡令。小吏嗓子喊哑了，只顾催人往南岸去，谁也不问那些旧牌原本通向哪里。到了柳七这里，小吏见他还站着不动，拿笔杆敲了敲案沿。

“姓名，船牌，换南岸。”

同伴在旁边替他报了船号，又压低声音道：“快些。洪牌一挂，谁也别跟水争。闸上旧路都写着暂缓了，你还看什么？”

柳七低头看那张换渡令。纸面被潮气浸得发软，朱印却红得刺眼，像要把所有去处都盖成一个方向。只要他在下面按了手印，原先那条写着河闸的旧路就会被划到旁栏里，等洪水退、等人手够、等册子重抄。册子上的“等”，他太熟了。许多话就是这样等没的，许多账也是这样被挪到下一页，最后连欠的是谁都看不清。

他没有接笔。

小吏皱眉：“不换？洪牌不是寻常催渡。下游有位，南岸能安置，闸口那边一时不放人。”

同伴扯了扯他的袖子，声音里有急意：“柳七，别在这时候犯拗。林秋你也见过了，纸鸢也在你手上。她若问起，也能说洪令逼着人走，不算你失约。”

柳七的袖口被扯开一点，白尾纸鸢露出一角，尾端沾着旧墨，折痕里还留着前夜账灯下的暗色。他把那一角慢慢压回去，像怕风把它又吹成寻常纸片。

“不算失约？”他轻声问。

同伴一怔。

柳七看着闸门方向。那里看不见闸，只看见灰白水汽从街尾一层层涌来，旧路口竖着“暂缓通行”的木牌，被风吹得轻轻晃。旁人看那木…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-1","chapter-010","1","baseline","sample-1","他把最后一扣压紧，白尾纸鸢便被风托起来，湿皱的纸面先是往下沉了沉，随即又被闸口穿出的风掀开，像一只迟了许多年的手，终于肯在两人之间展开。

柳七没有立刻回头。

他怕一回头，自己又会去看林秋的神色，又会先替她想一句轻些的说法，把本该归还给她的话改成一件旧物的来历，改成一桩年少时不懂事的玩笑，改成账册上可以勾掉的一行。

风把线扯得很直，旧钉在木桩里发出细微的响。

“不是为了让它飞。”柳七说，“它飞不起来了，我知道。”

林秋站在他身后，衣角被风吹得贴住膝边，没有应声。

柳七抬手按住那截线，像按住自己喉间那点迟疑。

“那年你走以前，要我在河闸这里等你。你说，若你回来时人声太乱，船也太多，认不出谁在岸上，就看风口有没有白尾纸鸢。若有，就是我还在；若没有，就是我先走了，不必再问。”

他说到这里，才慢慢转过身。

林秋的眼睛里映着闸口的昏光，昏光被风搅得碎，她却没有避开他。

柳七看着她，声音比方才低了一些。

“可我没有等在这里。”

远处催船的人又喊了一声，像隔着水雾敲来，到了他们身边已经散了。柳七听见自己的话落下去，落进那些年他一直不敢翻开的地方。

“我把纸鸢收走了。”他说，“那天风很大，我怕它被雨打坏，怕它挂在这里叫人笑，怕旁人问我为什么等一个没有归期的人。我以为把它藏好，就算替你留住了约定。”

林秋的唇动了动，却仍旧没有打断他。

柳七便继续说下去。

“后来我才明白…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-1","chapter-010","1","recent-fill","sample-2","他没有立刻答她，只先把最后一道结打紧。

白尾纸鸢被风一扯，贴着闸墙斜斜扬起，湿透的纸身没有飞高，只在旧钉下方挣着，像一句被水泡过、又还不肯散的话。

柳七抬手按住线尾，低声说：“不是为了让它飞。”

林秋看着那截白尾在风里颤了一下，没有接话。

“当年在这儿，你说若有一天我们散了，不许拿旁人的口信作准，也不许把没说完的话寄在渡册、账灯、仓房里。”柳七的声音被风压得很低，却一字一字落得清楚，“你折了这只纸鸢，说白尾朝风，谁先回来，谁就把它系在闸口旧钉上。只要线还在，人就不算替自己收了尾。”

他说到这里，指节在细线上收紧。

这些话他原先记得太清，清到这些年反而不敢从口里过一遍。每逢有人问起，他便说是旧物，说是该还，说是顺路，说是交代。仿佛换一个轻些的名目，那一日风口下的约定就能少几分重量。

林秋终于问：“那你现在系上，是要收尾，还是要重说？”

柳七抬眼看她。

闸门阴影落在她肩上，水声从石缝里翻出来。远处催船的人又喊了一声，有人应了，有人骂水涨得急。可那一阵乱声过去，柳七听见的还是纸鸢线在钉上轻轻磨响。

“先认错。”他说。

林秋的眉梢微不可察地动了一下。

柳七说：“当年我走的时候，没照约回来。后来每一次有机会说，我都拿别的事挡过去。船牌也好，账册也好，洪牌也好，我总以为把眼前的事办妥了，就能等一个更合适的时候。可我心里知道，我不是等时候，是怕你问我那一句。”

“哪一句…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-1","chapter-010","1","four-layer","sample-3","他把线结在钉背后，又用指腹按了一按。旧钉锈得厉害，扎破了他一点皮，血珠很快被风吹冷，沾在粗麻线上，看不出颜色。

白尾纸鸢被风一拽，贴着闸墙猛地扬起，又被湿气压回去，尾巴在石缝边不停抖。它飞不高，也飞不远，只能在这一处风口上挣扎，像一封终于送到却来不及拆开的信。

柳七这才转过身。

林秋站在离他三步外的地方，衣袖被河风吹得贴在腕上。她看着那只纸鸢，没有再催他答。先前在河埠、在闸门阴影下、在账灯旁，她都问过，可每一次他都把话藏进袖里，把白尾纸鸢藏得更深，好像只要旧物还没露在风里，那句旧话就还不必落地。

柳七喉间动了动，先叫了一声：“林秋。”

这两个字被风吹散了一半，他又往前一步，站到她能听清的地方。

“你问我，为什么不肯放下它。”他说，“不是因为它旧，也不是因为它还像从前。它皱了，湿了，折痕也乱了，我都知道。可它不是随手留下的东西。”

林秋的目光终于从纸鸢上移回来。

柳七垂下眼，看见自己袖口空了。那处从前总压着白尾纸鸢的地方，如今被风灌得发凉，凉得他再不能借它挡住半句话。

“那天你在河埠把它塞给我，不是叫我拿着怀旧。”他慢慢说，“你说，若有一日人散了，路断了，话说不清了，就让它先回河闸。只要白尾纸鸢先到河闸……”

他说到这里停了一下，像是那半句在胸口藏得太久，一出口便牵动了旧伤。

林秋没有替他说。

远处催船的人声又起，隔着水雾一声紧似一声。柳七却没有回头。他看着她…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-2","chapter-010","2","baseline","sample-1","他没有立刻回答。细线被风拽紧，旧钉在木梁里轻轻响了一声，像多年以前有人在门外敲过，又终于被听见。

柳七把最后一圈线压住，松开手。白尾纸鸢便贴着风口斜斜扬起，湿皱的纸身撑不开旧日的样子，可那一点白尾仍被风托住，忽明忽暗地翻在暮色里。

他说：“不是为了让它飞。”

林秋站在他身后，衣角被河风卷起，没有接话。

柳七回过身来，看见她眼里没有催促，反倒叫他更难把话往下放。他这些年记船牌、记账灯、记哪一岸该避水，记得清清楚楚，唯独把这句旧话拆成许多旁的事，藏在交账和换渡之间，仿佛只要忙着，就能算作没有亏欠。

“当年在这里，”他说，“你问我，若有一日水涨路断，人也散了，还算不算数。我答你算数。”

林秋的指尖微微蜷了一下。

柳七低头看那根线，风一紧，线便勒进旧钉锈里。他声音比方才更低：“我那时说，若我先回来，就把白尾纸鸢系在风口。不是叫你来等我，也不是叫你替我守什么。只是叫你知道，我没有把那句话当成孩子话。”

林秋望向纸鸢。河闸缺口处的风比岸上冷，纸尾一下下拍着木梁，像一页翻不回去的旧册。

她问：“那你为什么一直不说？”

柳七被这一句问得抬不起眼。

远处催船的人声又起，有人喊洪牌，有人喊南岸，有人在暮色里拖长了嗓音，像要把所有迟疑都赶走。柳七却只觉那些声响离他很远。他终于明白，旧约若只剩一件物什，便仍是他在躲；纸鸢挂上了，话若还不落到林秋耳中，就不算归还。

“因为我怕你已经不…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-2","chapter-010","2","recent-fill","sample-2","他先把线结打紧，没立刻回头。

白尾纸鸢被风托起一点，又被湿重的纸身坠住，只能贴着风口低低摇晃。尾上那截旧白纸已经看不清全字，唯有“风起”二字，被水泡过后反倒显得更深。

柳七说：“不是为了让它飞。”

林秋站在他身后，没有应声。

他把手从旧钉上收回来，指腹被麻线勒出一道红痕。那道痕细得像当年他们在纸尾上写字时压歪的一笔。

“我把它系在这里，是因为当年我没把话系住。”柳七低声道，“那时我们说好，谁先到渡口，就放纸鸢。风口看得见，另一个人看见了，就知道该走，不必再回头问家里肯不肯。”

风从缺口里灌来，吹散了他后半句里的气息。他停了停，像是怕自己又把重处说轻，便重新把那几个字咬得清楚。

“不是约着有空再见，也不是少年人随口说的热闹话。是约好，若有一天谁被旧事困住，另一个人要在风里给他留路。”

林秋的袖口被风掀起，露出一截被河水浸过的纸边。她仍旧看着那只纸鸢，没有看他。

柳七却转过身来。

“我记得。”他说，“我一直记得。记得纸是你从账房废册里偷撕的，尾巴是我拿白纸补的。记得你写‘风起时仍归’，我嫌‘归’字像回头，便说该写‘走’。你说走得有信，才不算逃。”

林秋眼睫动了一下。

柳七的声音更低：“后来我迟到了。”

远处催船的人又喊了一声，像隔着一层水雾。闸门边的铁链轻轻磕响，白尾纸鸢在旧钉上挣了一下，尾纸向林秋的方向翻开，又被风压回去。

“我到渡口时，林家的船已经离岸。…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-2","chapter-010","2","four-layer","sample-3","他把最后一圈线压紧，指背被旧钉上的锈划了一道细口。血珠很小，刚冒出来就被风吹凉了。

白尾纸鸢挂在风口上，皱湿的纸面被吹得一张一伏，尾巴贴着闸墙抖了几下，竟慢慢扬起来。它飞不高，只是被那道缺口里的风托住，像一句憋久了的话，终于有了能站住的地方。

柳七松开手，回头看林秋。

林秋没有再问。她站在闸影里，衣角被风卷着，眼睛仍落在那只纸鸢上，像是怕一眨眼，它又会被谁收回袖里，重新变成说不出口的旧物。

柳七说：“不是我要把它挂给旁人看。”

他的声音一开始低，几乎被闸水声压住。他停了停，像在账册上找到那一笔最早被他故意空下的格子。

“我也不是舍不得一只纸鸢。”他说，“它湿了，皱了，尾巴断过，我都知道。可你那年在河埠把它塞给我时，说的不是让我替你收着。”

林秋抬眼看他。

柳七这才把那句话一字一字说出来：“你说，若有一日我们走散，若谁先到河闸，就把白尾纸鸢系在风口。只要它先到河闸，我就回来。”

风从两人中间穿过，吹得纸鸢的细线绷直，发出轻微的响。

柳七望着那根线，像望着自己这些年绕不开的一条路。

“那时我答应了。”他说，“我答应得太快，快得像小孩子随口应一声。后来我才知道，有些话答应出口，不是放在耳边就算记得。要走到它该到的地方，要让该听的人听见，才算数。”

林秋的手指慢慢收紧。她问：“那你为什么一直不肯说？”

柳七低头笑了一下，却没有笑意。

“因为我回来得晚。”他说，“…","1","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-3","chapter-010","3","baseline","sample-1","他没有立刻松手。

纸鸢的尾巴被风扯得一下一下地抬起，湿纸贴在竹篾上，像一只勉强睁开的旧眼。柳七看着它，手指还压在线结上，指节被细线勒出一道浅白的痕。

“林秋，”他说，“我以前总说，等风顺了再说。”

林秋站在他身后半步，没有应声。

柳七便把手松开。

那只白尾纸鸢被风一拽，猛地贴上了河闸边的旧木桩，线在钉上绷直，发出很轻的一声响。它飞不高，湿了，皱了，尾巴还断过一截，只能在风口边斜斜地挣着。可它到底没有再落回柳七手里。

柳七这才转过身来。

“不是因为它还好看，也不是因为它值什么。”他说，“我把它带到这里，是因为当年说好的地方就在这里。”

林秋的眼神动了一下。

河闸外催船的人声被风卷散，水面上暮色压得低，闸门缝里有潮腥气涌上来。柳七看着她，像终于认出自己这些年一直躲开的不是旧物，是旧话。

“那年你走之前，我们在这根钉子旁边放过纸鸢。”他声音不高，却没有再偏开，“你说，若有一天两个人走散了，不管是谁先回到河边，都要把白尾纸鸢系在风口上。看见它的人，就知道另一个人不是忘了，也不是把话交给旁人带了。”

林秋垂眼看向那根线。

柳七停了停，像是在把一笔拖了太久的账，从旧册里一字一字抄出来。

“还有后半句。”他说，“看见的人若肯留下，先回来的人就要亲口说。不能说水急，不能说船忙，不能说账还没交，不能拿别人的催促挡在前头。”

林秋终于抬起眼。

柳七被她看得喉间发紧。他曾在…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-3","chapter-010","3","recent-fill","sample-2","他把线结收紧，白尾纸鸢便在缺口的风里抬了一下头，湿皱的白尾被吹开，像一句迟了许久才肯展开的话。

柳七没有立刻转身。

他怕自己一看见林秋的眼睛，又会照旧把话说成路单、船牌、涨水和差事，说成旁人都能听懂、唯独她听不见真意的那些话。

林秋也没有催他，只站在风里，看那只纸鸢在旧钉上轻轻挣动。

柳七说：“当年我把它留给你，不是叫你等一只纸鸢。”

风从闸门缝里压过来，把他的声音吹得有些散，他便又往林秋面前走了一步。

“也不是叫你替我记着什么旧物。那时候我不敢把话说满，只说若白尾还能回到风口，我就会回来，把没说完的话补上。”

林秋的手指微微收紧，袖口被风掀起一点。

柳七低头看了一眼自己掌心里勒出的线痕，像是直到这时才承认，这些天他抓着的并不只是一团湿纸。

“我欠你的旧约，是我说过不把你一个人留在河闸后头。若有一天我还认得归路，就不再拿公事挡在前面，不再叫你从旁人的口里听我的去处，也不再把该给你的回答写成一笔账。”

他停了停，喉间像被潮气堵住。

“林秋，我回来不是为了交差，也不是为了让这只纸鸢有个去处。我回来，是因为当年那句话本来就该说给你听。”

远处催船声又响了一遍，比先前更急。有人喊南岸泊位快满，有人骂风向不顺，闸下的水拍着石壁，一声一声催人离开。

柳七却没有回头。

“你问我到底为了谁。”他看着她，“为了你。”

林秋眼底的神色动了一下，却仍没有开口。

柳七便把剩…","0","0","0","",""
"纸鸢旧约","wind-return","wind-return-chapter-010-repeat-3","chapter-010","3","four-layer","sample-3","那旧钉早被水汽咬出黑锈，细线一绕上去，便勒出一点潮湿的声响。

白尾纸鸢被风一拽，先是贴在闸边木梁上，皱起的纸面像一片被水浸过的旧帆，抖了几下，尾巴才慢慢扬起来。那一点白在暮色里并不显眼，可林秋看着它，眼神却没有再移开。

柳七松了手。

他手指上还留着细线勒出的浅痕，像账册里一道被反复描过的旧线。他低头看了一眼，又抬眼望向林秋。

“不是为了让它飞起来。”他说。

林秋没有接话。

风从两人中间穿过，带着闸水的腥潮，也带着下游船夫的喊声。那些喊声一阵阵漫过来，又被闸口的风搅散。柳七听见自己胸口里那点迟来的声息，终于比外头的催促更清楚。

“那年在河埠，你把它塞给我的时候，说若有一天话说不明白，人也走散了，就叫它先到河闸。”柳七说得很慢，像怕错了一个字，又像怕自己再用别的话遮过去，“我当时答应你，只要白尾纸鸢先到河闸，我就回来。”

林秋垂在袖边的手轻轻一动。

柳七看见了，却没有停。

“这些年我把它收在袖里，账册换了一本又一本，船牌换了一批又一批，我总说是怕它坏了，怕它被雨打散，怕它被人当成无用的旧物拿走。”他看向那只被风扯住的纸鸢，声音低下去，“其实不是。”

纸鸢的尾巴被吹得翻卷，湿皱的白纸在暮色里一明一暗。

“是我不敢让它到河闸。”柳七说，“它不到，我就可以说那句话还没到时候；它不到，我就可以把每一次没回来，都算作路远、水急、账忙、渡口封了。我把它藏得越深，就越像还守着…","1","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-1","chapter-006","1","baseline","sample-1","孟回没有退。

他反倒往迟雁身前横了一步，脚尖踩住那块最不响的桥板，左手向后一抬，正好拦在她腰前，不让她越过自己的肩。迟雁的袖角被风卷起，擦到他指背，他没有握紧，只把她牢牢留在短刃后头。

“校尉说错了。”孟回看着桥口那些刀影，声音不高，却没有半点让路的意思，“她今夜是我背出来的人。脚夫接了脚程，没把人送到，就还不算无关。”

这句话出口时，他自己先听出了生硬。

若是最初的孟回，遇见巡夜司的官刀，只会把担绳一放，低头说自己不过替人走路，谁的命都不该压在他肩上。那时他认得最清的，是哪条巷子能脱身，哪句话能把自己摘干净。

可霜桥的风把那些旧话都吹得发冷。

他这一次没有把迟雁摘出去，也没有把自己摘出去。短刃横在桥栏前，身后是她极轻的一道呼吸，他便只能把“无关”两个字挡回去，像挡住迎面压来的刀光。","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-1","chapter-006","1","recent-fill","sample-2","孟回没有退。

他反倒往后一挪半步，肩背正好截住迟雁要上前的路，左肘压在桥栏边，把她圈在自己身后那一尺阴影里。桥板冷得发硬，他脚下却钉住了一样，短刃不再只是防身的东西，而像一道临时立起的门槛。

“她在我身后。”孟回看着那校尉，说，“这事就与我有关。”

这句话出口时，他自己也听出不一样。

若是从前，他会低头，赔笑，报一个脚夫的名姓，再把能活命的缝隙算到最细。那时他信的是人先退一步，命才有下一步。可霜桥上的风把话吹得很清楚，他身后不是一包炭，也不是一桩可以避开的麻烦。

迟雁的呼吸贴在他背后，轻得几乎被河风盖住。

孟回握紧短刃，又补了一句：“校尉要拿人，先从我这里过。”","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-1","chapter-006","1","four-layer","sample-3","孟回没有退。

他反而往迟雁身前挪了半步，脚跟卡住那块会响的桥板，肩背横过去，正好挡住巡夜司火把照来的光。迟雁原本要从他身侧探出头，他左手向后一按，指节扣住她袖口，力道不重，却不容她再往前。

校尉的脸色沉了沉：“脚夫，你听不懂话？”

孟回抬眼看他，短刃仍横在桥栏前。

“搜身令先过我。”

这话出口，他自己也听见了其中的硬。若是从前，他会先赔笑，会说自己只是扛货过桥，什么人也不认得；再不济，也该把迟雁往暗处一塞，自己低头弯腰，把祸事从脚边绕过去。

可霜桥两头都被堵死了。迟雁若还只是被他藏在身后，下一刻就会被火把和刀鞘逼出来。

所以他没有说不相干，也没有说求个方便。

他把那只扣着迟雁袖口的手松开，反手将她往自己背后又拦了一寸，像是把祠堂里那句没再提过的话，终于摆到巡夜司面前。

“人在我后头，”孟回说，“事就与我有关。”","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-2","chapter-006","2","baseline","sample-1","孟回没有退。

他先往后错了半步，像是被校尉那句话逼得让路，脚跟却正好抵住迟雁的靴尖。迟雁刚要从他肩侧探身，他左臂往后一横，短刃仍朝外，手背却压在她袖口上，把她整个人都拦在自己背后和桥栏之间。

风从桥下卷上来，吹得他耳边发冷。他听见迟雁很轻地吸了一口气，也听见对面刀柄一齐被握紧的声音。

孟回抬眼，看着校尉腰间那块巡夜司铜牌。

“与我有关。”他说。

这四个字出口时，他自己也知道不该像自己。

从前他做脚夫，最会的就是低头、绕路、把麻烦从肩上卸下去。官差说让，他就让；刀光近了，他先看退处；别人被点名，他从不多问一句。那样才能活得久，才能在城里那些窄巷和桥洞之间混一口饭。

可迟雁此刻在他身后，袖口被他压着，连拔刀的角度都被他挡住。若他还按从前的性子退开一步，巡夜司的人就会越过他，把她从风里拖出去。

孟回把短刃压低了些，不像要先动手，只是不肯让出那一线桥面。

“这趟路是我带的，”他又道，声音不高，却在霜风里落得很硬，“人过不过桥，先问我。”","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-2","chapter-006","2","recent-fill","sample-2","孟回没有退。

他反倒往桥心侧前踏了半步，肩背斜斜挡住迟雁，左手没有去推她，只把她的袖口按回自己身后。霜风从桥面刮过来，吹得灰布一角贴在他腕上，他便顺势把那一角也压住，不让火把的光照见。

校尉冷笑一声，又说了一遍：“脚夫，退开。”

孟回看着他，声音不高，却比桥栏上的刀鞘声更稳。

“她在我身后，这事就与我有关。”

这句话出口时，他自己也听见了其中的生硬。若还是旧桥避雪那一夜的孟回，他会低头，会把脚夫两个字当成躲身的缝隙，会想着只要把人藏进阴影里，自己便可退到火光够不着的地方。

可迟雁就在他身后，桥口被堵死，风把退路吹得空荡荡的。

他不能再把活着说成只顾自己活着。

孟回把短刃往前压低一寸，刀锋贴着桥栏，拦住校尉看向迟雁的目光。

“要问，先问我。”","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-2","chapter-006","2","four-layer","sample-3","他没有退。

孟回反把右脚往后错了半寸，脚跟抵住迟雁的鞋尖，又将肩背横过去，正好截住她能往前露面的那一线。霜桥太窄，桥栏一边是结霜的木柱，一边是巡夜司压来的刀影，他这一横，便把迟雁压在自己身后，只剩灰布一角被风吹得贴在他后腰。

校尉冷声道：“脚夫，听不懂话？”

孟回抬起眼，短刃仍平平横着，刃口没有去指谁，只拦在桥栏前，像一道不合规矩的门槛。

“听得懂。”他说，“所以我不退。”

这话出口时，连他自己都觉得生硬。

从前的孟回不是这样说话的人。遇着巡夜司，他该先低头，先赔笑，先把身边的人往阴影里一塞，再想一百种脱身的借口。他最懂得避祸，懂得把自己和麻烦隔开，懂得活下去要靠少说一句、慢看一眼。

可迟雁就在他身后。

她身上有旧案，有卷宗，也有他在祠堂残灯前没有明说却已经认下的那一重担子。若他说“与我无关”，这四个字便会像刀鞘一样把她推到巡夜司面前；若他照着从前的性子退开，那不是求生，是把人交出去。

孟回握紧短刃，掌心被寒意扎得发麻，声音却比方才稳了些。

“她在我身后。”他看着校尉，一字一顿道，“要搜身令，先从我这里过。”","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-3","chapter-006","3","baseline","sample-1","孟回没有退开。

他反倒往迟雁身前错了半步，鞋底压住那块最会出声的桥板，短刃横得更低，刀背贴着桥栏，左肩正好挡住她半张脸。迟雁要动，他的手肘便轻轻往后一沉，把她留在自己影子里。

“校尉说差了。”孟回看着桥口那些刀，声音不高，“她今晚走到这儿，是我带的路。脚夫认路，也认人。”

这话出口时，连他自己都觉出陌生。

若按从前的性子，他该说自己只是收钱带脚，不问来处，不担去处，遇见官刀先把身上的牵连摘干净。可霜桥的风刮在脸上，他只想把身后那点呼吸挡住，不让巡夜司从他肩外看见迟雁。","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-3","chapter-006","3","recent-fill","sample-2","孟回没有退。

他反而往后撤了半步，却不是让路。那半步正好把迟雁压回桥栏的阴影里，左臂横在她身前，手背抵住她的袖口，不许她从自己肩侧露出来。右手的短刃仍向外，刃光贴着霜白的木栏，像在桥上划出一道窄门。

校尉冷笑了一声：“脚夫，你听不懂话？”

孟回抬眼看他。

“听得懂。”他说，“所以我不退。”

这句话出口时，他自己也听见了其中的生硬。若在最初，他会低头，会报一个假名，会说自己只是搬炭的，和谁都无关。可迟雁就在他身后，袖角被风吹得发抖，他若再把自己摘出去，就等于亲手把她交到火把底下。

他把左臂又压稳了一些，声音不高，却没有躲闪。

“人是我带上桥的，”孟回说，“校尉要问，先问我。”","0","0","0","",""
"霜桥逆火","frostbridge-stand","frostbridge-stand-chapter-006-repeat-3","chapter-006","3","four-layer","sample-3","孟回没有退。

他反倒往桥心横了半步，脚跟踩住那块最不响的桥板，肩背正好截住迟雁的身影。迟雁像是要从他身侧出来，他左手向后一按，只压住她的袖口，不重，却不许她再往前。

“与她有关。”孟回看着校尉，声音被桥上的冷风磨得很低，“就与我有关。”

这话一出口，他自己先听出了生硬。若按从前的性子，他该低头赔笑，说认错人了，说自己只是个过桥讨活的脚夫，再趁乱把人往暗处藏。可他这一次没有替迟雁找暗处，也没有给自己留退路。

他把人明明白白留在身后，把刀和话都放在身前。

巡夜司的火把往前压了一寸，桥栏上的霜被烤出细细白气。孟回仍挡在那里，又补了一句：“搜身令要过，先从我这里过。”","0","0","0","",""
"霜桥逆火","snow-inn-name","snow-inn-name-chapter-007-repeat-1","chapter-007","1","baseline","sample-1","孟回没有回头，只把肩上的雪抖了抖，像是把一路借来的那些假姓假话也一并抖在门槛外。

“记上，”他说，“我叫孟回。”

掌柜的脸色变了变，迟雁的脚步也在廊柱后停住。

从前他总让她先退一步，先藏进暗处，先等风声过去，因为那时他们只要活过一夜就算赢。可榜纸贴到雪栈门口，迟雁再退，退的就不是一根廊柱的阴影，而是又退回那张没有人替她作证的旧案里。巡夜司认得她，客栈认得榜，连风里的人声都只会认得“迟雁”两个字；若孟回仍旧含糊其辞，所有麻烦便还是只落在她身上。

他昨夜在霜桥上横过刀，已经不能再做那个与此无关的脚夫。

“她不用藏。”孟回看着掌柜，又看了一眼门外被雪打湿的榜纸，“要问名，先问我的。”","0","0","0","",""
"霜桥逆火","snow-inn-name","snow-inn-name-chapter-007-repeat-1","chapter-007","1","recent-fill","sample-2","门外雪粉被风卷上台阶，榜纸拍在墙上，响得像一遍遍催人低头。

掌柜的手还按在后窗那边，迟雁的半边身子已经让廊柱遮住。孟回没有回头叫她走，也没有像从前那样先把旁人的麻烦藏到自己看不见的地方。

她若再躲，门口问的就仍是迟雁的案、迟雁的卷宗、迟雁一个人的生死；而他站在暗处，至多还是那个知道路、会避雪、遇事可以撇开的脚夫。

昨夜他在霜桥上拔了刀，便不能今日又把话缩回喉咙里。

榜下的人抬眼问姓名。

孟回把腰后的短刃往衣摆里压了压，声音不高，却清清楚楚落在雪栈门槛外。

“孟回。”","0","0","0","",""
"霜桥逆火","snow-inn-name","snow-inn-name-chapter-007-repeat-1","chapter-007","1","four-layer","sample-3","檐下有人抬起灯，灯光越过掌柜的肩头，照在孟回脸上。

“问名？”孟回把短刃压回袖底，声音不高，却没再含在齿间，“孟回。”

迟雁的脚步停在廊柱旁。

他没有回头叫她躲。这样的事他从前做得太熟，先把人塞进柴房、后窗、暗巷，再由自己低头赔笑，说只是路过，只是借宿，只是什么也不知道。可那样一来，迟雁就永远只能站在阴影里，巡夜司要找的也永远只是一个可以被搜出来的人。

昨夜霜桥上他已经横过刀，再让她退一步，就等于把那一刀又收了回去。

孟回往门槛外又迈了半步，正好挡住那张新榜，也挡住迟雁身前漏下的一线灯光。

“她同我一路来的。”他说，“要问，先问我。”","0","0","0","",""
"霜桥逆火","snow-inn-name","snow-inn-name-chapter-007-repeat-2","chapter-007","2","baseline","sample-1","门外风卷着榜纸一角，哗啦啦响。

有人从街口停步，问：“栈里新来的，报个名。”

孟回没有回头看迟雁，也没有把她往廊柱后推。雪地太白，门槛太窄，她只要退一步，脚印和惊色都会替她答话。更要紧的是，昨夜桥上那句“与脚夫无关”，他已经听够了。

他站在榜下，把冻僵的手指从袖中松开，声音不高，却压过了风声。

“孟回。”

迟雁停在他身后半步，没有再往阴影里退。

孟回这才侧了侧身，让门里昏黄的灯照到自己脸上。他从前让她先藏，是怕多一双眼睛就多一条追路；可到今日才明白，人人都等着她藏，等着她一藏便坐实旧案，等着他照旧低头做个无名脚夫。

所以这一次，他先把自己的名字放在雪里。","0","0","0","",""
"霜桥逆火","snow-inn-name","snow-inn-name-chapter-007-repeat-2","chapter-007","2","recent-fill","sample-2","门外巡夜司的人已经看见了迟雁半边袖影。

孟回没有再叫她退。若是在旧桥、码头、染坊，少露一回脸便少一分牵连；可新榜贴在雪栈门口，她再往阴影里避一步，旁人记住的仍只是迟雁旧案，记不住昨夜是谁拦在桥栏前。

问名的差役把灯笼抬高。

孟回站着没动，风把榜纸吹得一响一响。他知道自己从前能省一句是一句，省到最后，所有口供里都没有他，所有麻烦却都落在迟雁身上。

于是他说：“孟回。”","0","0","0","",""
"霜桥逆火","snow-inn-name","snow-inn-name-chapter-007-repeat-2","chapter-007","2","four-layer","sample-3","他没有回头叫迟雁快走。

从前他总以为把人先推到暗处，自己再在明处含糊几句，便算护得周全；可那样一来，迟雁永远只是榜纸上该被搜出的人，他也永远只是替麻烦绕路的脚夫。昨夜霜桥上他已经横过刀，今日若还让她先藏，便等于承认那一刀只敢挡在夜色里。

门外巡夜司的人抬起眼来问名。

孟回把手从袖中拿出，按在雪冷的门框上，声音不高，却没有避开半个字：“孟回。”","0","0","0","",""
